token_seq,target_comment
"function transferFrom ( address _from , address _to , uint256 _value ) public returns ( bool ) { require ( _to != address ( 0 ) ) ; require ( _value <= balances [ _from ] ) ; require ( _value <= allowed [ _from ] [ msg . sender ] ) ; // Decrease both the _from amount and the allowed transfer amount balances [ _from ] = balances [ _from ] . sub ( _value ) ; allowed [ _from ] [ msg . sender ] = allowed [ _from ] [ msg . sender ] . sub ( _value ) ; // Give _to the tokens balances [ _to ] = balances [ _to ] . add ( _value ) ; // Notify that a transfer has occurred Transfer ( _from , _to , _value ) ; return true ; }",Transfer on behalf of another address.
"function withdrawRemainder ( ) public onlyOwner { require ( now > startTime + DURATION ) ; var remainingBalance = token . balanceOf ( address ( this ) ) ; require ( remainingBalance > 0 ) ; token . transfer ( teamWallet , remainingBalance ) ; }",Withdraw remaining tokens after reward claim period is over (for owner).
"function createOwnershipOffer ( address _proposedOwner ) external onlyOwner { require ( proposedOwner == address ( 0x0 ) ) ; require ( _proposedOwner != address ( 0x0 ) ) ; require ( _proposedOwner != address ( this ) ) ; proposedOwner = _proposedOwner ; emit OwnershipOfferCreatedEvent ( owner , _proposedOwner ) ; }",Old owner requests transfer ownership to the new owner.
"function sendTokensToOneAddress ( address dests , uint256 quantity ) public onlyOwner returns ( uint ) { TokenSendStart ( dests , quantity * 10 ** 18 ) ; token . approve ( dests , quantity * 10 ** 18 ) ; require ( token . transferFrom ( owner , dests , quantity * 10 ** 18 ) ) ; return token . balanceOf ( dests ) ; }",Send approved tokens to one address.
"function deposit ( address _depositor ) public whenOpen { require ( _depositor != address ( 0 ) ) ; require ( weiCollected . add ( msg . value ) <= cap ) ; deposits [ _depositor ] = deposits [ _depositor ] . add ( msg . value ) ; weiCollected = weiCollected . add ( msg . value ) ; emit Deposited ( _depositor , msg . value ) ; }",Deposit ethers in the contract keeping track of the sender.
function addToPrivilegedList ( address _wallet ) public onlyOwner { privilegedList [ _wallet ] = true ; },Add wallet to privileged list. For contract owner only.
"function setNewEndtime ( address _target , uint256 _oldEndTime , uint256 _newEndTime ) public returns ( bool ) { require ( _target != address ( 0 ) ) ; require ( _oldEndTime > 0 && _newEndTime > 0 ) ; uint256 len = frozenAccounts . length ; uint256 i = 0 ; while ( i < len ) { address frozenAddr = frozenAccounts [ i ] ; if ( frozenAddr == _target ) { uint256 timeRecLen = frozenTimes [ frozenAddr ] . length ; uint256 j = 0 ; while ( j < timeRecLen ) { TimeRec storage timePair = frozenTimes [ frozenAddr ] [ j ] ; if ( _oldEndTime == timePair . endTime ) { uint256 duration = timePair . releasePeriodEndTime . sub ( timePair . endTime ) ; timePair . endTime = _newEndTime ; timePair . releasePeriodEndTime = timePair . endTime . add ( duration ) ; return true ; } j = j . add ( 1 ) ; } return false ; } i = i . add ( 1 ) ; } return false ; }",Set the new endtime of the released time of an account.
"function getCommitment ( address _miner ) public view returns ( uint256 value , // value commited to mining uint256 onBlockNumber , // commited on block uint256 atStake , // stake during commit int256 onBlockReward // block reward during commit ) { value = miners [ _miner ] . value ; onBlockNumber = miners [ _miner ] . onBlockNumber ; atStake = miners [ _miner ] . atStake ; onBlockReward = miners [ _miner ] . onBlockReward ; }",Gets the all fields for the commitment of the specified address.
function _isOnAuction ( Auction storage _auction ) internal view returns ( bool ) { return ( _auction . startedAt > 0 ) ; },Check token is on auction.
"function updateGenVault ( uint256 _pID , uint256 _rIDlast ) { uint256 _earnings = calcUnMaskedEarnings ( _pID , _rIDlast ) ; if ( _earnings > 0 ) { // put in gen vault plyr_ [ _pID ] . gen = _earnings . add ( plyr_ [ _pID ] . gen ) ; // zero out their earnings by updating mask plyrRnds [ _pID ] [ _rIDlast ] . mask = _earnings . add ( plyrRnds [ _pID ] [ _rIDlast ] . mask ) ; plyrRnds_ [ _pID ] = plyrRnds [ _pID ] [ _rIDlast ] ; } }",Moves any unmasked earnings to gen vault. updates earnings mask.
function lock ( ) public onlyOwner whenNotLocked { locked = true ; Lock ( ) ; },"Allows the owner to locke, triggers locked state."
"function acceptOwnership ( ) public onlyNewOwner returns ( bool ) { uint256 ownerAmount = _balances [ owner ] ; _balances [ owner ] = _balances [ owner ] . sub ( ownerAmount ) ; _balances [ newOwner ] = _balances [ newOwner ] . add ( ownerAmount ) ; emit Transfer ( owner , newOwner , ownerAmount ) ; owner = newOwner ; newOwner = address ( 0 ) ; emit OwnershipTransferred ( owner , newOwner ) ; return true ; }",The new owner accepts the contract transfer request.
"function designateAdmin ( address _address ) public onlyOwner { require ( _address != address ( 0 ) && _address != owner ) ; emit AdminDesignated ( admin , _address ) ; admin = _address ; }",Designate new admin for the address.
"function Token ( string _name , string _symbol , uint256 _initialSupply , uint256 _decimals ) { require ( _initialSupply > 0 ) ; tokenName = _name ; tokenSymbol = _symbol ; decimals = _decimals ; }",Sets the variables related to the Token.
function hasVersion ( string version ) public view returns ( bool ) { return address ( versions [ version ] ) != address ( 0 ) ; },Checks whether a version is present in the package.
function remainingTokens ( ) public view returns ( uint256 ) { return token . balanceOf ( tokenWallet ) ; },Checks the amount of tokens left in the allowance.
"function purchaseTokens ( ) onlyAuthorized whenNotPaused public { var limit = cap . getLimit ( msg . sender ) ; var ( purchased , refund ) = discounts . purchaseTokens ( limit , msg . value , participants [ msg . sender ] . minimumTier ) ; cap . recordPurchase ( msg . sender , purchased ) ; // issue new tokens token . issue ( msg . sender , purchased ) ; // if there are funds left, send refund if ( refund > 0 ) { msg . sender . transfer ( refund ) ; } }",Purchases tokens starting in authorized minimum tier.
function getCurrentRate ( uint256 _weiAmount ) public view returns ( uint256 ) { for ( uint256 i = 0 ; i < rateSteps . length ; i ++ ) { if ( _weiAmount >= rateSteps [ i ] ) { return rateStepsValue [ i ] ; } } return 0 ; },Returns the rate of tokens per wei.
"function supportedTokens ( uint256 _from , uint256 _limit ) external view returns ( uint256 [ ] , uint256 ) { return dataSource . getTokens ( _from , _limit , true ) ; }",Returns all the supported digital currency tokens.
function setManager ( address _accManager ) onlyManager { assert ( _accManager != 0x0 ) ; accManager = _accManager ; },Sets manager. Only manager can do it.
"function setRegulator ( address _newRegulator ) public onlyOwner { require ( _newRegulator != address ( regulator ) , ""Must be a new regulator"" ) ; require ( AddressUtils . isContract ( _newRegulator ) , ""Cannot set a regulator storage to a non-contract address"" ) ; address old = address ( regulator ) ; regulator = Regulator ( _newRegulator ) ; emit ChangedRegulator ( old , _newRegulator ) ; }",Only the token owner can change its regulator.
function receivedFunds ( ) internal { require ( ! fundraiseClosed ) ; require ( COUNTER <= SPOTS_RESERVED ) ; owner . transfer ( msg . value ) ; addMasternode ( msg . sender ) ; },Forward funds to owner before making any action. owner.transfer will revert if fail.
"function redeem ( uint256 quantity ) external { uint256 baseUnits = quantity * 10 ** 18 ; uint256 senderEligibility = redeemBalanceOf [ msg . sender ] ; uint256 tokensAvailable = token . balanceOf ( this ) ; require ( senderEligibility >= baseUnits ) ; require ( tokensAvailable >= baseUnits ) ; if ( token . transferFrom ( owner , msg . sender , baseUnits ) ) { redeemBalanceOf [ msg . sender ] -= baseUnits ; Redeemed ( msg . sender , quantity ) ; } }",Users redeem already allocated tokens manually.
"function setManager ( address _operator ) public onlyOwner { addRole ( _operator , ROLE_MANAGER ) ; }",Set an address as a manager.
function refunded ( uint32 _teamId ) public { require ( msg . sender == contestContractAddress ) ; Team storage _team = teamIdToTeam [ _teamId ] ; require ( _team . owner != address ( 0 ) ) ; _team . holdsEntryFee = false ; },Marks the team as having its entry fee refunded CALLED ONLY BY CONTEST CONTRACT.
"function getNodeId ( Index storage index , bytes32 id ) constant returns ( bytes32 ) { return index . nodes [ id ] . id ; }",Retrieve the unique identifier for the node.
"function sendFundsToWallet ( ) external atState ( State . Closed ) { require ( firstDepositTimestamp . add ( 4 weeks ) <= now , ""First contributor\¨?0027s deposit was less than 28 days ago"" ) ; require ( nextDisbursement <= now , ""Next disbursement period timestamp has not yet passed, too early to withdraw."" ) ; if ( disbursementDuration == 0 ) { trustedWallet . transfer ( address ( this ) . balance ) ; return ; } uint256 numberOfDisbursements = now . sub ( nextDisbursement ) . div ( disbursementDuration ) . add ( 1 ) ; nextDisbursement = nextDisbursement . add ( disbursementDuration . mul ( numberOfDisbursements ) ) ; transferToWallet ( disbursementWei . mul ( numberOfDisbursements ) ) ; }",Sends the disbursement amount to the wallet after the disbursement period has passed. Can be called by anyone.
function releaseTimeOf ( address _owner ) constant returns ( uint256 releaseTime ) { return lockedBalances [ _owner ] . releaseTime ; },Gets the releaseTime of the specified address.
"function checkRole ( address addr , string roleName ) // view public { roles [ roleName ] . check ( addr ) ; }",Reverts if addr does not have role.
function updatePowerOneBalance ( uint256 etherToAdd ) public onlyCEO { powerOneJackpot += etherToAdd ; emit balanceUpdated ( etherToAdd ) ; },Updates the PowerOne balance. Only available to the current CEO.
"function _preValidatePurchase ( address _beneficiary , uint256 _weiAmount ) internal view { require ( _beneficiary != address ( 0 ) , ""Invalid address"" ) ; require ( _weiAmount != 0 , ""Invalid amount"" ) ; require ( ( now > crowdSaleStartTime && now <= crowdSaleEndTime ) || now > 1604188800 , ""At this time contract don`t sell tokens, sorry"" ) ; require ( weiRaised < hardCap , ""HardCap is passed, contract don`t accept ether."" ) ; }",Validation of an incoming purchase.
function getRoot ( uint256 _timestamp ) public view returns ( bytes32 ) { return roots [ _timestamp ] ; },Gets merkle root by the specified timestamp.
"function setInflation ( ) internal { uint256 currentBondingRate = 0 ; uint256 totalSupply = livepeerToken ( ) . totalSupply ( ) ; if ( totalSupply > 0 ) { uint256 totalBonded = bondingManager ( ) . getTotalBonded ( ) ; currentBondingRate = MathUtils . percPoints ( totalBonded , totalSupply ) ; } if ( currentBondingRate < targetBondingRate ) { // Bonding rate is below the target - increase inflation inflation = inflation . add ( inflationChange ) ; } else if ( currentBondingRate > targetBondingRate ) { // Bonding rate is above the target - decrease inflation if ( inflationChange > inflation ) { inflation = 0 ; } else { inflation = inflation . sub ( inflationChange ) ; } } }",Set inflation based upon the current bonding rate and target bonding rate.
function createTokens ( address recipient ) { if ( msg . value == 0 ) { throw ; } uint tokens = msg . value . mul ( getPrice ( ) ) ; totalSupply = totalSupply . add ( tokens ) ; balances [ recipient ] = balances [ recipient ] . add ( tokens ) ; if ( ! multisig . send ( msg . value ) ) { throw ; } },Creates tokens and send to the specified address.
function setRateProvider ( address _rateProviderAddress ) onlyOwner { require ( _rateProviderAddress != 0 ) ; rateProvider = MyWishRateProviderI ( _rateProviderAddress ) ; },Admin can set new rate provider.
function setEndTime ( uint256 _endTime ) public onlyOwner notFinalized { require ( _endTime > startTime ) ; endTime = _endTime ; },Allows the current owner to set the new end time if crowdsale is not finalized.
"function compare ( string _a , string _b ) public pure returns ( int ) { bytes memory a = bytes ( _a ) ; bytes memory b = bytes ( _b ) ; uint minLength = a . length ; if ( b . length < minLength ) minLength = b . length ; //@todo unroll the loop into increments of 32 and do full 32 byte comparisons for ( uint i = 0 ; i < minLength ; i ++ ) if ( a [ i ] < b [ i ] ) return - 1 ; else if ( a [ i ] > b [ i ] ) return 1 ; if ( a . length < b . length ) return - 1 ; else if ( a . length > b . length ) return 1 ; else return 0 ; }",Does a byte-by-byte lexicographical comparison of two strings.
function getLockedAmount ( address _addr ) public view returns ( uint256 ) { if ( now >= lockEndDate || initialLockedAmounts [ _addr ] == 0x0 ) return 0 ; if ( now < lockStartDate ) return initialLockedAmounts [ _addr ] ; uint256 alpha = uint256 ( now ) . sub ( lockStartDate ) ; // absolute purchase date uint256 tokens = initialLockedAmounts [ _addr ] . sub ( alpha . mul ( initialLockedAmounts [ _addr ] ) . div ( lockAbsoluteDifference ) ) ; // T - (?? * T) / ?? return tokens ; },Returns the amount of tokens an address has locked.
